,order_id,customer_id,order_date,order_status,sub_total,order_total,total_quantity,month,coupon
835,1055,351,4/2/2013,Shipped,149.0,119.2,2,2,True
836,1080,675,11/2/2013,Shipped,163.0,130.4,4,2,True
837,1069,673,8/2/2013,Shipped,240.0,192.0,4,2,True
838,1083,233,12/2/2013,Shipped,282.0,232.14,4,2,True
839,1056,654,4/2/2013,Shipped,285.0,228.0,4,2,True
840,1054,550,4/2/2013,Shipped,324.0,259.2,5,2,True
841,2946,1390,7/2/2017,Shipped,67.0,53.6,1,2,True
842,2971,491,13/02/2017,Shipped,67.0,53.6,1,02,True
843,2929,1349,31/01/2017,Shipped,67.0,53.6,1,01,True
844,2956,554,10/2/2017,Shipped,72.0,57.6,1,2,True
845,2930,1101,31/01/2017,Shipped,74.0,59.2,1,01,True
846,2927,1047,31/01/2017,Shipped,74.0,59.2,1,01,True
847,2962,1226,12/2/2017,Shipped,76.0,60.8,1,2,True
848,2963,1226,12/2/2017,Shipped,76.0,60.8,1,2,True
849,2957,554,10/2/2017,Shipped,80.0,64.0,1,2,True
850,2954,308,8/2/2017,Shipped,139.0,111.2,2,2,True
851,2932,1031,1/2/2017,Shipped,146.0,116.8,2,2,True
852,2942,1361,4/2/2017,Shipped,208.0,166.4,3,2,True
853,4070,503,27/06/2020,Shipped,68.0,57.8,1,06,True
854,4287,1779,13/01/2021,Shipped,74.0,62.9,1,01,True
855,4289,1779,16/01/2021,Shipped,74.0,62.9,1,01,True
856,4296,1779,28/01/2021,Shipped,74.0,62.9,1,01,True
857,4180,1733,30/10/2020,Shipped,89.0,75.65,1,10,True
858,4200,1642,8/11/2020,Shipped,160.0,136.0,2,11,True
859,3074,1423,10/5/2017,Shipped,75.0,0.0,3,5,True
860,1353,834,8/1/2014,Shipped,120.0,96.0,2,1,True
861,1365,842,31/01/2014,Shipped,537.0,268.5,8,01,True
862,4257,1766,10/12/2020,Shipped,74.0,37.0,1,12,True
863,2891,1376,6/1/2017,Shipped,68.0,0.0,1,1,True
864,1968,1141,6/5/2015,Shipped,148.0,88.8,2,5,True
865,2441,1290,13/04/2016,Shipped,138.0,96.6,3,04,True
866,4043,1088,19/05/2020,Shipped,68.0,54.4,1,05,True
867,4045,545,21/05/2020,Shipped,80.0,64.0,1,05,True
868,4042,545,19/05/2020,Shipped,160.0,128.0,2,05,True
869,4048,1590,27/05/2020,Shipped,296.0,236.8,4,05,True
870,2504,1271,10/7/2016,Shipped,91.0,49.35,2,7,True
871,2955,5,10/2/2017,Shipped,208.0,104.0,3,2,True
872,1886,5,5/3/2015,Shipped,282.0,141.0,6,3,True
873,3424,1531,1/5/2018,Shipped,378.0,189.0,4,5,True
874,3164,1448,16/09/2017,Shipped,69.0,34.5,1,09,True
875,4137,1601,19/09/2020,Shipped,712.0,356.0,9,09,True
876,3158,1448,28/08/2017,Shipped,74.0,37.0,1,08,True
877,3698,1597,21/02/2019,Shipped,80.0,40.0,1,02,True
878,3938,5,10/12/2019,Shipped,118.0,59.0,2,12,True
879,2328,5,24/01/2016,Shipped,180.0,90.0,4,01,True
880,1300,5,8/12/2013,Shipped,186.0,93.0,3,12,True
881,3788,1442,24/05/2019,Shipped,74.0,59.2,1,05,True
882,3791,1398,27/05/2019,Shipped,148.0,118.4,2,05,True
883,3790,42,27/05/2019,Shipped,160.0,128.0,2,05,True
884,3789,769,26/05/2019,Shipped,388.0,310.4,5,05,True
885,3792,1489,27/05/2019,Shipped,388.0,310.4,5,05,True
886,2342,1268,2/2/2016,Shipped,69.0,57.25,1,2,True
887,3636,1578,3/12/2018,Shipped,84.0,58.8,1,12,True
888,1152,16,10/5/2013,Shipped,69.0,62.3,1,5,True
889,1134,700,17/04/2013,Shipped,69.0,60.7,1,04,True
890,1138,259,19/04/2013,Shipped,69.0,60.7,1,04,True
891,1128,265,15/04/2013,Shipped,82.0,71.1,2,04,True
892,1131,637,16/04/2013,Shipped,101.0,80.8,2,04,True
893,1143,543,23/04/2013,Shipped,119.0,95.2,2,04,True
894,1135,300,18/04/2013,Shipped,124.0,99.2,2,04,True
895,1136,725,19/04/2013,Shipped,131.0,104.8,2,04,True
896,1129,633,15/04/2013,Shipped,138.0,110.4,2,04,True
897,1130,531,16/04/2013,Shipped,138.0,110.4,2,04,True
898,1147,675,26/04/2013,Shipped,138.0,110.4,2,04,True
899,1146,636,26/04/2013,Shipped,145.0,116.0,2,04,True
900,1133,724,17/04/2013,Shipped,150.0,120.0,3,04,True
901,1137,726,19/04/2013,Shipped,186.0,148.8,3,04,True
902,1144,550,24/04/2013,Shipped,212.0,169.6,3,04,True
903,1150,654,8/5/2013,Shipped,323.0,258.4,5,5,True
904,1428,42,28/04/2014,Shipped,62.0,55.1,1,04,True
905,1432,766,29/04/2014,Shipped,656.0,524.8,10,04,True
906,1433,863,30/04/2014,Shipped,75.0,65.5,1,04,True
907,1434,250,30/04/2014,Shipped,90.0,77.5,2,04,True
908,1444,233,9/5/2014,Shipped,103.0,82.4,2,5,True
909,1440,581,6/5/2014,Shipped,131.0,104.8,2,5,True
910,1431,868,29/04/2014,Shipped,138.0,110.4,2,04,True
911,1429,721,29/04/2014,Shipped,152.0,121.6,3,04,True
912,1436,846,1/5/2014,Shipped,185.0,148.0,2,5,True
913,1450,865,12/5/2014,Shipped,193.0,154.4,3,5,True
914,1437,554,1/5/2014,Shipped,198.0,158.4,3,5,True
915,1430,552,29/04/2014,Shipped,20.0,21.5,1,04,True
916,1445,517,9/5/2014,Shipped,213.0,170.4,3,5,True
917,1446,720,10/5/2014,Shipped,228.0,182.4,4,5,True
918,1442,517,8/5/2014,Shipped,284.0,227.2,4,5,True
919,1443,769,8/5/2014,Shipped,445.0,356.0,7,5,True
920,1975,242,8/5/2015,Shipped,62.0,55.1,1,5,True
921,1962,1139,5/5/2015,Shipped,69.0,60.7,1,5,True
922,1958,847,4/5/2015,Shipped,114.0,91.2,2,5,True
923,1960,984,4/5/2015,Shipped,124.0,99.2,2,5,True
924,1959,885,4/5/2015,Shipped,124.0,99.2,2,5,True
925,1961,985,5/5/2015,Shipped,124.0,99.2,2,5,True
926,1973,977,8/5/2015,Shipped,124.0,99.2,2,5,True
927,1948,205,28/04/2015,Shipped,124.0,99.2,2,04,True
928,1952,671,2/5/2015,Shipped,131.0,104.8,2,5,True
929,1963,543,5/5/2015,Shipped,131.0,104.8,2,5,True
930,1974,1031,8/5/2015,Shipped,148.0,118.4,4,5,True
931,1954,856,3/5/2015,Shipped,186.0,148.8,3,5,True
932,1964,554,5/5/2015,Shipped,186.0,148.8,3,5,True
933,1972,554,8/5/2015,Shipped,186.0,148.8,3,5,True
934,1944,562,28/04/2015,Shipped,186.0,148.8,3,04,True
935,1977,720,10/5/2015,Shipped,193.0,154.4,3,5,True
936,1967,865,6/5/2015,Shipped,200.0,160.0,3,5,True
937,1966,735,5/5/2015,Shipped,207.0,165.6,3,5,True
938,1950,1135,29/04/2015,Shipped,38.0,35.9,1,04,True
939,3758,1596,29/04/2019,Shipped,56.0,44.8,1,04,True
940,3762,1589,1/5/2019,Shipped,74.0,59.2,1,5,True
941,3764,1453,1/5/2019,Shipped,74.0,59.2,1,5,True
942,3759,1523,30/04/2019,Shipped,74.0,59.2,1,04,True
943,3769,1596,4/5/2019,Shipped,80.0,64.0,1,5,True
944,3761,1453,1/5/2019,Shipped,154.0,123.2,2,5,True
945,3766,1510,3/5/2019,Shipped,164.0,131.2,2,5,True
946,3757,308,29/04/2019,Shipped,278.0,222.4,3,04,True
947,3778,738,7/5/2019,Shipped,320.0,256.0,4,5,True
948,4038,545,1/5/2020,Shipped,80.0,64.0,1,5,True
949,4039,1646,6/5/2020,Shipped,222.0,177.6,3,5,True
950,3069,1420,6/5/2017,Shipped,67.0,53.6,1,5,True
951,3075,855,10/5/2017,Shipped,67.0,53.6,1,5,True
952,3083,885,15/05/2017,Shipped,67.0,53.6,1,05,True
953,3068,1419,6/5/2017,Shipped,75.0,60.0,1,5,True
954,3067,61,6/5/2017,Shipped,75.0,60.0,1,5,True
955,3079,1424,12/5/2017,Shipped,97.0,77.6,2,5,True
956,3064,1258,5/5/2017,Shipped,134.0,107.2,2,5,True
957,3072,1422,8/5/2017,Shipped,134.0,107.2,2,5,True
958,3070,1421,7/5/2017,Shipped,148.0,118.4,2,5,True
959,3077,308,11/5/2017,Shipped,201.0,160.8,3,5,True
960,3096,1411,24/05/2017,Shipped,208.0,166.4,3,05,True
961,3073,945,8/5/2017,Shipped,215.0,172.0,3,5,True
962,3078,1232,12/5/2017,Shipped,25.0,20.0,1,5,True
963,3076,869,11/5/2017,Shipped,288.0,230.4,4,5,True
964,3088,1411,18/05/2017,Shipped,347.0,277.6,7,05,True
965,3081,42,13/05/2017,Shipped,356.0,284.8,5,05,True
966,3066,1286,6/5/2017,Shipped,395.0,316.0,6,5,True
967,2469,998,7/5/2016,Shipped,62.0,55.1,1,5,True
968,2461,61,2/5/2016,Shipped,69.0,60.7,1,5,True
969,2472,898,8/5/2016,Shipped,94.0,75.2,5,5,True
970,2466,1206,7/5/2016,Shipped,117.0,93.6,3,5,True
971,2457,533,1/5/2016,Shipped,124.0,99.2,2,5,True
972,2463,554,4/5/2016,Shipped,124.0,99.2,2,5,True
973,2468,721,7/5/2016,Shipped,124.0,99.2,2,5,True
974,2460,1193,2/5/2016,Shipped,127.0,101.6,2,5,True
975,2450,984,30/04/2016,Shipped,131.0,104.8,2,04,True
976,2451,1305,30/04/2016,Shipped,144.0,115.2,2,04,True
977,2455,521,1/5/2016,Shipped,16.0,18.3,2,5,True
978,2465,1159,6/5/2016,Shipped,161.0,128.8,2,5,True
979,2454,856,1/5/2016,Shipped,173.0,138.4,3,5,True
980,2447,562,27/04/2016,Shipped,186.0,148.8,3,04,True
981,2452,885,30/04/2016,Shipped,193.0,154.4,3,04,True
982,2467,1110,7/5/2016,Shipped,195.0,156.0,3,5,True
983,2470,517,7/5/2016,Shipped,213.0,170.4,3,5,True
984,2458,1288,1/5/2016,Shipped,229.0,183.2,4,5,True
985,2464,738,4/5/2016,Shipped,248.0,198.4,4,5,True
986,2446,840,27/04/2016,Shipped,262.0,209.6,4,04,True
987,2459,1124,1/5/2016,Shipped,42.0,39.1,1,5,True
988,4236,1755,1/12/2020,Shipped,396.0,237.6,5,12,True
989,2536,13,25/09/2016,Shipped,72.0,48.7,1,09,True
993,1998,1153,24/05/2015,Shipped,62.0,5.5,1,05,True
994,1965,1140,5/5/2015,Shipped,58.0,8.35,5,5,True
995,1955,1137,4/5/2015,Shipped,62.0,5.5,1,5,True
996,1929,1126,9/4/2015,Shipped,60.0,5.5,1,4,True
997,1897,1118,19/03/2015,Shipped,75.0,10.5,1,03,True
998,1579,952,6/11/2014,Shipped,99.0,34.5,1,11,True
999,3455,1523,8/6/2018,Shipped,72.0,57.6,1,6,True
1000,3453,1453,8/6/2018,Shipped,168.0,134.4,2,6,True
1001,3452,879,8/6/2018,Shipped,240.0,192.0,3,6,True
1002,2705,1348,1/12/2016,Shipped,74.0,59.2,1,12,True
1003,2700,728,1/12/2016,Shipped,74.0,59.2,1,12,True
1004,2696,519,29/11/2016,Shipped,119.0,95.2,2,11,True
1005,2702,608,1/12/2016,Shipped,141.0,112.8,2,12,True
1006,2693,1062,29/11/2016,Shipped,291.0,232.8,4,11,True
1007,3267,829,10/12/2017,Shipped,74.0,37.0,1,12,True
1008,3268,1005,10/12/2017,Shipped,76.0,38.0,1,12,True
1009,3264,1388,10/12/2017,Shipped,143.0,71.5,2,12,True
1010,3265,1453,10/12/2017,Shipped,150.0,75.0,2,12,True
1011,3320,1493,4/1/2018,Shipped,76.0,60.8,1,1,True
1012,3334,705,14/01/2018,Shipped,76.0,60.8,1,01,True
1013,3457,1409,10/6/2018,Shipped,80.0,64.0,1,6,True
1014,3329,1481,7/1/2018,Shipped,1269.0,1015.2,16,1,True
1015,3406,1121,25/03/2018,Shipped,149.0,119.2,2,03,True
1016,3312,1487,2/1/2018,Shipped,160.0,128.0,2,1,True
1017,3688,1594,6/2/2019,Shipped,163.0,130.4,2,2,True
1018,3330,1277,8/1/2018,Shipped,253.0,202.4,3,1,True
1019,3322,1296,4/1/2018,Shipped,35.0,28.0,1,1,True
1020,3655,754,31/12/2018,Shipped,72.0,57.6,1,12,True
1021,3659,1567,1/1/2019,Shipped,80.0,64.0,1,1,True
1022,3660,328,2/1/2019,Shipped,80.0,64.0,1,1,True
1023,3657,545,1/1/2019,Shipped,152.0,121.6,2,1,True
1024,3663,1377,2/1/2019,Shipped,152.0,121.6,2,1,True
1025,3661,1409,2/1/2019,Shipped,160.0,128.0,2,1,True
1026,3662,741,2/1/2019,Shipped,168.0,134.4,2,1,True
1027,1409,601,28/03/2014,Shipped,142.0,85.2,2,03,True
1028,1410,601,28/03/2014,Shipped,142.0,85.2,2,03,True
1029,1411,601,28/03/2014,Shipped,142.0,85.2,2,03,True
1030,3564,1453,21/10/2018,Shipped,84.0,67.2,1,10,True
1031,3561,1523,20/10/2018,Shipped,89.0,71.2,1,10,True
1032,3562,1460,21/10/2018,Shipped,236.0,188.8,2,10,True
1033,3898,1521,2/11/2019,Shipped,219.0,195.4,3,11,True
1034,1763,1062,15/12/2014,Shipped,338.0,236.6,5,12,True
1035,1743,100,11/12/2014,Shipped,69.0,53.8,1,12,True
1036,1740,1050,11/12/2014,Shipped,71.0,55.2,1,12,True
1037,1735,1047,10/12/2014,Shipped,138.0,96.6,2,12,True
1038,1778,1066,19/12/2014,Shipped,138.0,96.6,2,12,True
1039,1731,1044,10/12/2014,Shipped,142.0,99.4,2,12,True
1040,1750,1056,12/12/2014,Shipped,142.0,99.4,2,12,True
1041,1777,782,19/12/2014,Shipped,170.0,119.0,2,12,True
1042,1742,179,11/12/2014,Shipped,321.0,224.7,5,12,True
1043,2259,1239,1/12/2015,Shipped,198.0,158.4,4,12,True
1044,3411,1527,29/03/2018,Shipped,84.0,9.0,1,03,True
1045,3451,1538,8/6/2018,Shipped,223.0,89.2,3,6,True
1046,4160,337,19/10/2020,Shipped,78.0,62.4,1,10,True
1047,4156,1716,16/10/2020,Shipped,80.0,64.0,1,10,True
1048,4158,1669,16/10/2020,Shipped,80.0,64.0,1,10,True
1049,4159,1727,19/10/2020,Shipped,80.0,64.0,1,10,True
1050,4167,1669,22/10/2020,Shipped,80.0,64.0,1,10,True
1051,4154,545,15/10/2020,Shipped,148.0,118.4,2,10,True
1052,4162,241,20/10/2020,Shipped,160.0,128.0,2,10,True
1053,4155,798,15/10/2020,Shipped,253.0,208.9,3,10,True
1054,3693,1567,12/2/2019,Shipped,80.0,64.0,1,2,True
1055,3694,1453,13/02/2019,Shipped,84.0,67.2,1,02,True
1056,3695,1330,13/02/2019,Shipped,152.0,121.6,2,02,True
1057,3696,517,14/02/2019,Shipped,252.0,201.6,3,02,True
1058,4298,1667,29/01/2021,Shipped,69.0,55.2,1,01,True
1059,4305,42,8/2/2021,Shipped,80.0,64.0,1,2,True
1060,4308,1659,9/2/2021,Shipped,158.0,126.4,2,2,True
1061,4300,1510,30/01/2021,Shipped,158.0,126.4,2,01,True
1062,4297,84,29/01/2021,Shipped,160.0,128.0,2,01,True
1063,4302,1388,2/2/2021,Shipped,217.0,173.6,3,2,True
1064,4306,721,9/2/2021,Shipped,228.0,182.4,3,2,True
1065,4299,1217,29/01/2021,Shipped,320.0,256.0,4,01,True
1066,2852,1369,19/12/2016,Shipped,142.0,0.0,2,12,True
1067,3009,1403,1/3/2017,Shipped,72.0,57.6,1,3,True
1068,3685,1395,1/2/2019,Cancelled,99.0,0.0,1,2,True
1069,3601,1572,15/11/2018,Shipped,80.0,52.0,1,11,True
1070,3631,1576,29/11/2018,Shipped,80.0,52.0,1,11,True
1071,4136,1521,19/09/2020,Shipped,68.0,51.0,1,09,True
1072,4140,1441,22/09/2020,Shipped,212.0,159.0,3,09,True
1073,3432,754,7/5/2018,Shipped,56.0,44.8,1,5,True
1074,3422,545,1/5/2018,Shipped,160.0,128.0,2,5,True
1075,3423,1453,1/5/2018,Shipped,240.0,192.0,3,5,True
1076,3431,322,7/5/2018,Shipped,288.0,230.4,4,5,True
1077,3428,42,3/5/2018,Shipped,304.0,243.2,4,5,True
1078,3254,1363,7/12/2017,Shipped,45.0,29.25,1,12,True
1079,3381,1398,19/02/2018,Shipped,76.0,60.8,1,02,True
1080,3380,1518,19/02/2018,Shipped,102.0,81.6,2,02,True
1081,3377,1266,19/02/2018,Shipped,134.0,107.2,2,02,True
1082,3378,735,19/02/2018,Shipped,143.0,114.4,2,02,True
1083,3258,1428,8/12/2017,Shipped,105.0,63.0,1,12,True
1084,2938,1386,3/2/2017,Shipped,40.0,0.0,5,2,True
1085,851,2,30/07/2012,Shipped,22.0,5.5,1,07,True
1086,3848,984,1/9/2019,Shipped,74.0,59.2,1,9,True
1087,2998,1263,28/02/2017,Shipped,148.0,118.4,2,02,True
1088,3850,1467,2/9/2019,Shipped,160.0,128.0,2,9,True
1089,3845,545,30/08/2019,Shipped,160.0,128.0,2,08,True
1090,3847,1620,31/08/2019,Shipped,168.0,134.4,2,08,True
1091,2999,1286,1/3/2017,Shipped,275.0,220.0,4,3,True
1092,3846,308,31/08/2019,Shipped,314.0,251.2,4,08,True
1093,3849,1450,2/9/2019,Shipped,480.0,384.0,6,9,True
1094,2198,1224,18/11/2015,Shipped,349.0,279.2,5,11,True
1095,3447,1443,20/05/2018,Shipped,72.0,50.4,1,05,True
1096,3442,1327,19/05/2018,Shipped,109.0,76.3,1,05,True
1097,3439,829,19/05/2018,Shipped,119.0,83.3,2,05,True
1098,3449,1516,21/05/2018,Shipped,168.0,117.6,2,05,True
1099,3446,1233,20/05/2018,Shipped,216.0,151.2,3,05,True
1100,3441,1510,19/05/2018,Shipped,224.0,156.8,3,05,True
1101,3438,1453,19/05/2018,Shipped,240.0,168.0,3,05,True
1102,1121,719,1/4/2013,Shipped,124.0,29.5,2,4,True
1103,2221,1229,23/11/2015,Shipped,69.0,53.8,1,11,True
1104,2155,1203,24/10/2015,Shipped,86.0,65.7,1,10,True
1105,2181,1217,10/11/2015,Shipped,215.0,73.35,3,11,True
1106,3211,1284,8/11/2017,Shipped,522.0,313.2,7,11,True
1107,2284,13,14/12/2015,Shipped,67.0,49.05,1,12,True
1108,2278,1251,13/12/2015,Shipped,134.0,87.1,2,12,True
1109,4120,1709,26/08/2020,Shipped,160.0,144.0,2,08,True
1110,4135,1716,19/09/2020,Shipped,80.0,72.0,1,09,True
1111,2657,1233,26/11/2016,Shipped,356.0,249.2,5,11,True
1112,2617,1337,18/11/2016,Shipped,370.0,259.0,5,11,True
1113,2662,702,26/11/2016,Shipped,458.0,320.6,7,11,True
1114,2636,1341,25/11/2016,Shipped,69.0,53.8,1,11,True
1115,2653,1344,25/11/2016,Shipped,74.0,57.3,1,11,True
1116,2651,1343,25/11/2016,Shipped,74.0,57.3,1,11,True
1117,2663,14,27/11/2016,Shipped,74.0,57.3,1,11,True
1118,2638,921,25/11/2016,Shipped,76.0,53.2,1,11,True
1119,2640,1047,25/11/2016,Shipped,78.0,54.6,2,11,True
1120,2634,1340,25/11/2016,Shipped,119.0,83.3,2,11,True
1121,2694,1337,29/11/2016,Shipped,148.0,103.6,2,11,True
1122,2668,610,27/11/2016,Shipped,152.0,106.4,2,11,True
1123,2654,273,25/11/2016,Shipped,188.0,131.6,3,11,True
1124,2642,741,25/11/2016,Shipped,215.0,150.5,3,11,True
1125,2666,792,27/11/2016,Shipped,222.0,155.4,3,11,True
1126,2539,213,28/09/2016,Shipped,74.0,64.7,1,09,True
1127,2542,999,29/09/2016,Shipped,76.0,60.8,1,09,True
1128,2543,1208,30/09/2016,Shipped,134.0,107.2,2,09,True
1129,2545,700,3/10/2016,Shipped,148.0,118.4,2,10,True
1130,2541,322,28/09/2016,Shipped,215.0,172.0,3,09,True
1131,2538,42,28/09/2016,Shipped,220.0,176.0,3,09,True
1132,3161,1440,4/9/2017,Shipped,504.0,403.2,7,9,True
1133,2726,1031,8/12/2016,Shipped,45.0,27.0,1,12,True
1134,3499,1411,18/08/2018,Shipped,504.0,403.2,7,08,True
1135,3497,971,14/08/2018,Shipped,160.0,128.0,2,08,True
1136,3498,545,16/08/2018,Shipped,236.0,188.8,2,08,True
1137,3836,87,13/08/2019,Shipped,74.0,59.2,1,08,True
1138,3841,1488,13/08/2019,Shipped,80.0,64.0,1,08,True
1139,3837,1004,13/08/2019,Shipped,1066.0,852.8,14,08,True
1140,3839,1510,13/08/2019,Shipped,159.0,127.2,2,08,True
1141,3842,1571,14/08/2019,Shipped,222.0,177.6,3,08,True
1142,3108,233,2/6/2017,Shipped,134.0,107.2,2,6,True
1143,2935,1385,1/2/2017,Shipped,72.0,0.0,1,2,True
1144,2515,529,19/07/2016,Shipped,124.0,99.2,2,07,True
1145,2511,1258,16/07/2016,Shipped,169.0,135.2,3,07,True
1146,2513,1233,18/07/2016,Shipped,186.0,148.8,3,07,True
1147,2512,972,18/07/2016,Shipped,186.0,148.8,3,07,True
1148,2510,519,15/07/2016,Shipped,282.0,225.6,4,07,True
1149,2807,1333,15/12/2016,Shipped,74.0,44.4,1,12,True
1150,2793,639,15/12/2016,Shipped,148.0,118.4,2,12,True
1151,2803,334,15/12/2016,Shipped,74.0,44.4,1,12,True
1152,2725,1352,8/12/2016,Shipped,379.0,319.8,6,12,True
1153,2798,419,15/12/2016,Shipped,215.0,155.8,3,12,True
1154,2808,233,15/12/2016,Shipped,148.0,88.8,2,12,True
1155,2813,720,15/12/2016,Shipped,222.0,133.2,3,12,True
1156,3201,608,3/11/2017,Shipped,67.0,46.9,1,11,True
1157,3207,1263,3/11/2017,Shipped,69.0,48.3,1,11,True
1158,3203,636,3/11/2017,Shipped,69.0,48.3,1,11,True
1159,3200,829,3/11/2017,Cancelled,74.0,51.8,1,11,True
1160,3210,673,6/11/2017,Shipped,289.0,246.7,4,11,True
1161,3208,1455,3/11/2017,Shipped,217.0,174.1,3,11,True
1162,3205,1258,3/11/2017,Shipped,222.0,177.6,3,11,True
1163,3204,233,3/11/2017,Shipped,148.0,103.6,2,11,True
1164,3209,322,3/11/2017,Shipped,282.0,197.4,4,11,True
1165,3262,1363,8/12/2017,Shipped,288.0,144.0,4,12,True
1166,3256,671,8/12/2017,Shipped,72.0,36.0,1,12,True
1167,3260,233,8/12/2017,Shipped,72.0,36.0,1,12,True
1168,3261,1251,8/12/2017,Shipped,144.0,72.0,2,12,True
1169,3815,1615,14/06/2019,Shipped,99.0,29.7,1,06,True
1170,3917,1194,25/11/2019,Shipped,74.0,59.2,1,11,True
1171,3909,1589,21/11/2019,Shipped,79.0,63.2,1,11,True
1172,3911,1260,21/11/2019,Shipped,80.0,64.0,1,11,True
1173,3912,1292,22/11/2019,Shipped,80.0,64.0,1,11,True
1174,3914,1121,25/11/2019,Shipped,80.0,64.0,1,11,True
1175,3915,797,25/11/2019,Shipped,80.0,64.0,1,11,True
1176,3916,42,25/11/2019,Shipped,80.0,64.0,1,11,True
1177,3910,1636,21/11/2019,Shipped,168.0,134.4,2,11,True
1178,2514,1314,18/07/2016,Shipped,138.0,89.7,2,07,True
1179,989,273,29/11/2012,Shipped,138.0,109.0,2,11,True
1180,1065,239,8/2/2013,Shipped,69.0,62.3,1,2,True
1181,1167,742,18/06/2013,Shipped,69.0,60.7,1,06,True
1182,1067,252,8/2/2013,Cancelled,126.0,100.8,2,2,True
1183,1071,252,9/2/2013,Shipped,126.0,100.8,2,2,True
1184,1125,721,13/04/2013,Shipped,193.0,154.4,3,04,True
1185,1085,692,13/02/2013,Shipped,200.0,160.0,3,02,True
1186,1124,720,8/4/2013,Shipped,407.0,325.6,6,4,True
1187,3658,1586,1/1/2019,Shipped,84.0,50.4,1,1,True
1188,4315,84,25/02/2021,Awaiting Fulfillment,68.0,44.79,1,02,True
1189,4319,9001,25/02/2021,Awaiting Fulfillment,80.0,51.99,1,02,True
1190,4317,1788,25/02/2021,Awaiting Fulfillment,80.0,51.99,1,02,True
1191,4322,1105,25/02/2021,Awaiting Fulfillment,88.0,56.79,1,02,True
1192,4312,1661,25/02/2021,Awaiting Fulfillment,150.0,93.99,2,02,True
1193,4316,1659,25/02/2021,Awaiting Fulfillment,158.0,98.79,2,02,True
1194,4321,1789,25/02/2021,Awaiting Fulfillment,160.0,99.99,2,02,True
1195,4313,1536,25/02/2021,Shipped,195.0,117.0,3,02,True
1196,4320,1489,25/02/2021,Awaiting Fulfillment,229.0,137.4,3,02,True
1197,4318,1409,25/02/2021,Awaiting Fulfillment,240.0,144.0,3,02,True
1198,4165,177,22/10/2020,Shipped,69.0,58.65,1,10,True
1199,4301,1785,1/2/2021,Shipped,80.0,68.0,1,2,True
1200,3541,1559,24/09/2018,Shipped,80.0,68.0,1,09,True
1201,3536,1554,18/09/2018,Shipped,84.0,71.4,1,09,True
1202,3948,783,18/12/2019,Shipped,84.0,77.9,1,12,True
1203,3519,1551,29/08/2018,Shipped,84.0,71.4,1,08,True
1204,3826,1189,22/07/2019,Shipped,148.0,125.8,2,07,True
1205,3513,1549,22/08/2018,Shipped,164.0,139.4,2,08,True
1206,3867,1638,28/09/2019,Shipped,164.0,139.4,2,09,True
1207,4138,561,20/09/2020,Shipped,222.0,188.7,3,09,True
1208,3305,1484,20/12/2017,Shipped,222.0,188.7,3,12,True
1209,4064,503,19/06/2020,Shipped,228.0,193.8,3,06,True
1210,1999,1154,24/05/2015,Shipped,124.0,111.6,2,05,True
1211,2339,971,1/2/2016,Shipped,138.0,124.2,2,2,True
1212,2367,1277,10/2/2016,Shipped,138.0,124.2,2,2,True
1213,2336,845,31/01/2016,Shipped,138.0,124.2,2,01,True
1214,3033,1406,21/03/2017,Shipped,144.0,129.6,2,03,True
1215,2197,1174,18/11/2015,Shipped,161.0,144.9,2,11,True
1216,3692,1159,10/2/2019,Shipped,84.0,75.6,1,2,True
1217,2115,1186,18/09/2015,Shipped,92.0,82.8,2,09,True
1218,1798,1071,29/12/2014,Shipped,114.0,102.6,2,12,True
1219,1400,853,4/3/2014,Shipped,124.0,111.6,2,3,True
1220,1663,991,27/11/2014,Shipped,131.0,117.9,2,11,True
1221,1842,1083,1/2/2015,Shipped,151.0,135.9,5,2,True
1222,1247,474,9/11/2013,Shipped,162.0,145.8,3,11,True
1223,1793,1069,26/12/2014,Shipped,170.0,153.0,3,12,True
1224,1153,418,11/5/2013,Shipped,186.0,167.4,3,5,True
1225,1219,773,26/09/2013,Shipped,193.0,173.7,3,09,True
1226,1298,773,8/12/2013,Shipped,211.0,189.9,3,12,True
1227,1197,754,24/08/2013,Shipped,262.0,244.15,4,08,True
1228,1195,741,13/08/2013,Shipped,269.0,242.1,4,08,True
1229,1459,880,5/6/2014,Shipped,324.0,291.6,5,6,True
1230,1551,939,17/10/2014,Shipped,495.0,445.5,5,10,True
1231,1123,474,8/4/2013,Shipped,62.0,61.3,1,4,True
1232,1649,989,23/11/2014,Shipped,62.0,61.3,1,11,True
1233,1720,1001,7/12/2014,Shipped,69.0,67.6,1,12,True
1234,1354,835,8/1/2014,Shipped,93.0,83.7,3,1,True
1235,1273,802,29/11/2013,Shipped,99.0,89.1,1,11,True
1236,1503,908,4/8/2014,Shipped,69.0,64.15,1,8,True
1237,1548,937,8/10/2014,Shipped,99.0,84.15,1,10,True
1238,1506,910,11/8/2014,Shipped,124.0,105.4,2,8,True
1239,1467,884,20/06/2014,Shipped,124.0,105.4,2,06,True
1240,1468,885,21/06/2014,Shipped,124.0,105.4,2,06,True
1241,1521,919,26/08/2014,Shipped,124.0,105.4,2,08,True
1242,1545,935,3/10/2014,Shipped,131.0,111.35,2,10,True
1243,1522,920,29/08/2014,Shipped,138.0,117.3,2,08,True
1244,1612,981,13/11/2014,Shipped,155.0,131.75,2,11,True
